operator,id_ticket,date,activity
Paul,3397/BJBR/Nov/2018,"2018-11-21 16:22:30.0",CLOSE
Yefta,3398/SMPO/Nov/2018,"2018-11-21 16:14:45.0",CLOSE
Fajar,3384/BJBR/Nov/2018,"2018-11-21 13:22:00.0",CLOSE
Fajar,3390/BJBR/Nov/2018,"2018-11-21 13:03:00.0",CLOSE
Fajar,3395/BJBR/Nov/2018,"2018-11-21 11:09:00.0",CLOSE
Fajar,3391/BJBR/Nov/2018,"2018-11-20 19:59:00.0",CLOSE
Fajar,3392/BJBR/Nov/2018,"2018-11-20 17:02:00.0",CLOSE
Fajar,3386/BJBR/Nov/2018,"2018-11-19 18:09:00.0",CLOSE
Fajar,3387/BJBR/Nov/2018,"2018-11-19 16:41:00.0",CLOSE
Nila,3388/TTNI/Nov/2018,"2018-11-19 16:38:00.0",CLOSE
Nila,3374/BSBB/Nov/2018,"2018-11-19 15:16:00.0",CLOSE
Alam,3381/BJBR/Nov/2018,"2018-11-19 13:36:45.0",CLOSE
Nila,3383/BSBB/Nov/2018,"2018-11-19 12:26:00.0",CLOSE
Alam,3311/BJBR/Nov/2018,"2018-11-19 11:55:45.0",CLOSE
Alam,3376/BJBR/Nov/2018,"2018-11-19 11:20:30.0",CLOSE
Alam,3378/BJBR/Nov/2018,"2018-11-19 11:20:30.0",CLOSE
Alam,3382/BJBR/Nov/2018,"2018-11-19 10:43:15.0",CLOSE
Yefta,3377/BSBB/Nov/2018,"2018-11-19 09:56:30.0",CLOSE
Fajar,3349/BJBR/Nov/2018,"2018-11-18 15:38:00.0",CLOSE
Yefta,3355/BRKR/Nov/2018,"2018-11-17 17:27:15.0",CLOSE
Paul,3351/BJBR/Nov/2018,"2018-11-16 16:48:45.0",CLOSE
Fajar,3350/BJBR/Nov/2018,"2018-11-16 14:09:00.0",CLOSE
Fajar,3337/BJBR/Nov/2018,"2018-11-16 13:31:00.0",CLOSE
Fajar,3353/BJBR/Nov/2018,"2018-11-16 13:31:00.0",CLOSE
Yefta,3347/BSBB/Nov/2018,"2018-11-16 11:30:37.0",CLOSE
Fajar,3340/BJBR/Nov/2018,"2018-11-16 11:17:00.0",CLOSE
Fajar,3344/BJBR/Nov/2018,"2018-11-16 11:08:00.0",CLOSE
Nila,3346/TTNI/Nov/2018,"2018-11-16 10:00:00.0",CLOSE
Feby,3314/BSBB/Nov/2018,"2018-11-16 09:24:00.0",CLOSE
Fajar,3345/BJBR/Nov/2018,"2018-11-15 22:13:45.0",CLOSE
Paul,3338/BJBR/Nov/2018,"2018-11-15 15:45:00.0",CLOSE
Paul,3341/BJBR/Nov/2018,"2018-11-15 15:13:30.0",CLOSE
Fajar,3293/BJBR/Nov/2018,"2018-11-15 14:40:45.0",CLOSE
Nila,3275/BSBB/Nov/2018,"2018-11-15 13:16:00.0",CLOSE
Fajar,3332/BJBR/Nov/2018,"2018-11-15 12:28:00.0",CLOSE
Paul,3334/BJBR/Nov/2018,"2018-11-15 12:22:30.0",CLOSE
Indri,3335/BRKR/Nov/2018,"2018-11-15 12:15:00.0",CLOSE
Fajar,3329/BJBR/Nov/2018,"2018-11-15 11:25:00.0",CLOSE
Fajar,3333/BJBR/Nov/2018,"2018-11-15 09:51:00.0",CLOSE
Bayu,3331/BPJS/Nov/2018,"2018-11-14 23:26:30.0",CLOSE
Alam,3328/BJBR/Nov/2018,"2018-11-14 20:56:45.0",CLOSE
Alam,3330/BJBR/Nov/2018,"2018-11-14 20:40:45.0",CLOSE
Nila,3313/BSBB/Nov/2018,"2018-11-14 17:17:00.0",CLOSE
Alam,3307/BJBR/Nov/2018,"2018-11-14 13:42:30.0",CLOSE
Paul,3327/BJBR/Nov/2018,"2018-11-14 13:06:00.0",CLOSE
Paul,3318/BJBR/Nov/2018,"2018-11-14 11:52:15.0",CLOSE
Paul,3325/BJBR/Nov/2018,"2018-11-14 11:22:45.0",CLOSE
Paul,3317/BJBR/Nov/2018,"2018-11-14 10:08:15.0",CLOSE
Paul,3316/BJBR/Nov/2018,"2018-11-14 10:08:00.0",CLOSE
Yohanis,3321/BPJS/Nov/2018,"2018-11-14 09:24:15.0",CLOSE
Yefta,3304/BSBB/Nov/2018,"2018-11-13 14:28:00.0",CLOSE
Alam,3306/BJBR/Nov/2018,"2018-11-13 11:22:00.0",CLOSE
Yefta,3312/TTNI/Nov/2018,"2018-11-13 10:42:45.0",CLOSE
Yefta,3301/BSBB/Nov/2018,"2018-11-13 08:48:45.0",CLOSE
Yefta,3302/BSBB/Nov/2018,"2018-11-13 07:52:00.0",CLOSE
Nila,3308/BULG/Nov/2018,"2018-11-12 21:07:30.0",CLOSE
Indri,3299/BRKR/Nov/2018,"2018-11-12 13:24:00.0",CLOSE
Fajar,3300/BJBR/Nov/2018,"2018-11-12 13:19:00.0",CLOSE
Feby,3298/TTNI/Nov/2018,"2018-11-12 09:10:00.0",CLOSE
Fajar,3296/BJBR/Nov/2018,"2018-11-11 19:22:00.0",CLOSE
Paul,3209/BJBR/Nov/2018,"2018-11-11 16:37:15.0",CLOSE
Nila,3289/BSBB/Nov/2018,"2018-11-10 09:57:00.0",CLOSE
Zhubaidi,3356/BPJS/Nov/2018,"2018-11-10 02:56:00.0",CLOSE
Paul,3287/BJBR/Nov/2018,"2018-11-09 17:29:15.0",CLOSE
Paul,3292/BJBR/Nov/2018,"2018-11-09 17:28:15.0",CLOSE
Paul,3290/BJBR/Nov/2018,"2018-11-09 16:00:45.0",CLOSE
Paul,3267/BJBR/Nov/2018,"2018-11-09 14:30:00.0",CLOSE
Fajar,3282/BJBR/Nov/2018,"2018-11-09 10:05:00.0",CLOSE
Fajar,3286/BJBR/Nov/2018,"2018-11-09 09:50:00.0",CLOSE
Fajar,3285/BJBR/Nov/2018,"2018-11-09 09:33:00.0",CLOSE
Alam,3281/BJBR/Nov/2018,"2018-11-08 19:10:15.0",CLOSE
Alam,3279/BJBR/Nov/2018,"2018-11-08 18:26:30.0",CLOSE
Dicky,3322/BPJS/Nov/2018,"2018-11-08 17:25:45.0",CLOSE
Alam,3271/BJBR/Nov/2018,"2018-11-08 16:52:30.0",CLOSE
Alam,3278/BJBR/Nov/2018,"2018-11-08 14:25:45.0",CLOSE
Yefta,3274/TTNI/Nov/2018,"2018-11-08 14:18:45.0",CLOSE
Feby,3276/BSBB/Nov/2018,"2018-11-08 13:54:00.0",CLOSE
Alam,3272/BJBR/Nov/2018,"2018-11-08 13:40:00.0",CLOSE
Feby,3270/TTNI/Nov/2018,"2018-11-08 13:02:00.0",CLOSE
Paul,3269/BJBR/Nov/2018,"2018-11-08 12:11:30.0",CLOSE
Alam,3265/BJBR/Nov/2018,"2018-11-07 17:17:45.0",CLOSE
Alam,3266/BJBR/Nov/2018,"2018-11-07 15:18:00.0",CLOSE
Nila,3230/BSBB/Nov/2018,"2018-11-07 14:36:00.0",CLOSE
Fajar,3246/BJBR/Nov/2018,"2018-11-07 14:02:00.0",CLOSE
Paul,3258/BJBR/Nov/2018,"2018-11-07 12:56:00.0",CLOSE
Paul,3263/BJBR/Nov/2018,"2018-11-07 12:45:15.0",CLOSE
Paul,3260/BJBR/Nov/2018,"2018-11-07 12:18:15.0",CLOSE
Alam,3264/BJBR/Nov/2018,"2018-11-07 11:59:45.0",CLOSE
Paul,3261/BJBR/Nov/2018,"2018-11-07 10:53:00.0",CLOSE
Yefta,3262/BSBB/Nov/2018,"2018-11-07 09:55:30.0",CLOSE
Yefta,3255/TTNI/Nov/2018,"2018-11-07 07:54:30.0",CLOSE
Fajar,3256/BJBR/Nov/2018,"2018-11-06 21:19:00.0",CLOSE
Fajar,3259/BJBR/Nov/2018,"2018-11-06 21:00:00.0",CLOSE
Paul,3257/BJBR/Nov/2018,"2018-11-06 20:47:15.0",CLOSE
Fajar,3253/BJBR/Nov/2018,"2018-11-06 16:01:00.0",CLOSE
Fajar,3254/BJBR/Nov/2018,"2018-11-06 15:23:00.0",CLOSE
Fajar,3242//BJBR/Nov/2018,"2018-11-06 15:22:00.0",CLOSE
Alam,3252/BJBR/Nov/2018,"2018-11-06 12:13:00.0",CLOSE
Alam,3251/BJBR/Nov/2018,"2018-11-06 11:22:00.0",CLOSE
Alam,3235/BJBR/Nov/2018,"2018-11-06 11:10:00.0",CLOSE
Yefta,3248/BSBB/Nov/2018,"2018-11-06 10:57:45.0",CLOSE
Alam,3250/BJBR/Nov/2018,"2018-11-06 10:24:00.0",CLOSE
Alam,3249/BJBR/Nov/2018,"2018-11-06 09:06:45.0",CLOSE
Fajar,3239//BJBR/Nov/2018,"2018-11-05 18:30:00.0",CLOSE
Fajar,3241/BJBR/Nov/2018,"2018-11-05 16:41:00.0",CLOSE
Fajar,3232/BJBR/Nov/2018,"2018-11-05 16:17:00.0",CLOSE
Fajar,3237/BJBR/Nov/2018,"2018-11-05 16:01:00.0",CLOSE
Feby,3238/TTNI/Nov/2018,"2018-11-05 14:59:00.0",CLOSE
Fajar,3231/BJBR/Nov/2018,"2018-11-05 14:54:00.0",CLOSE
Fajar,3236/BJBR/Nov/2018,"2018-11-05 14:19:00.0",CLOSE
Fajar,3234/BJBR/Nov/2018,"2018-11-05 14:00:00.0",CLOSE
Alam,3221/BJBR/Nov/2018,"2018-11-05 13:47:00.0",CLOSE
Alam,3233/BJBR/Nov/2018,"2018-11-05 13:35:45.0",CLOSE
Alam,3227/BJBR/Nov/2018,"2018-11-05 09:26:45.0",CLOSE
Paul,3229/BJBR/Nov/2018,"2018-11-04 17:34:00.0",CLOSE
Paul,3226/BJBR/Nov/2018,"2018-11-04 16:46:45.0",CLOSE
Paul,3223/BJBR/Nov/2018,"2018-11-03 17:20:45.0",CLOSE
Paul,3220/BJBR/Nov/2018,"2018-11-03 10:42:00.0",CLOSE
Alam,3219/BJBR/Nov/2018,"2018-11-02 19:00:45.0",CLOSE
Alam,3217/BJBR/Nov/2018,"2018-11-02 18:13:45.0",CLOSE
Alam,3213/BJBR/Nov/2018,"2018-11-02 18:08:00.0",CLOSE
Yefta,3216/TTNI/Nov/2018,"2018-11-02 14:41:00.0",CLOSE
Feby,3215/TTNI/Nov/2018,"2018-11-02 13:41:00.0",CLOSE
Paul,3214/BJBR/Nov/2018,"2018-11-02 11:27:00.0",CLOSE
Paul,3210/BJBR/Nov/2018,"2018-11-01 23:25:30.0",CLOSE
Paul,3204/BJBR/Nov/2018,"2018-11-01 12:07:00.0",CLOSE
Fajar,3202/BJBR/Oct/2018,"2018-10-31 19:36:00.0",CLOSE
Rama,3201/BSBB/Oct/2018,"2018-10-31 17:56:00.0",CLOSE
Nila,3199/BSBB/Oct/2018,"2018-10-31 17:45:07.0",CLOSE
Fajar,3198/BJBR/Oct/2018,"2018-10-31 15:42:00.0",CLOSE
Fajar,3200/BJBR/Oct/2018,"2018-10-31 14:25:00.0",CLOSE
Fajar,3192/BJBR/Oct/2018,"2018-10-31 13:57:00.0",CLOSE
Rama,3196/BJBR/Oct/2018,"2018-10-31 10:16:00.0",CLOSE
Fajar,3194//BJBR/Oct/2018,"2018-10-31 10:16:00.0",CLOSE
Yefta,3197/BSBB/Oct/2018,"2018-10-31 10:01:15.0",CLOSE
Yefta,3188/BSBB/Oct/2018,"2018-10-31 09:42:30.0",CLOSE
Rama,3180/BJBR/Oct/2018,"2018-10-30 17:54:30.0",CLOSE
Rama,3191/BJBR/Oct/2018,"2018-10-30 17:49:30.0",CLOSE
Rama,3193/BJBR/Oct/2018,"2018-10-30 17:04:30.0",CLOSE
Yefta,3189/BSBB/Oct/2018,"2018-10-30 16:13:45.0",CLOSE
Paul,3183/BJBR/Oct/2018,"2018-10-30 14:14:00.0",CLOSE
Yefta,3184/BSBB/Oct/2018,"2018-10-30 13:11:45.0",CLOSE
Yefta,3162/BSBB/Oct/2018,"2018-10-30 13:05:15.0",CLOSE
Yefta,3163/BSBB/Oct/2018,"2018-10-30 12:17:45.0",CLOSE
Alam,3187/BJBR/Oct/2018,"2018-10-30 11:41:45.0",CLOSE
Yefta,3182/BSBB/Oct/2018,"2018-10-30 11:30:00.0",CLOSE
Paul,3178/BJBR/Oct/2018,"2018-10-29 21:44:00.0",CLOSE
Fajar,3168/BJBR/Oct/2018,"2018-10-29 14:33:00.0",CLOSE
Fajar,3171/BJBR/Oct/2018,"2018-10-29 13:20:00.0",CLOSE
Fajar,3149/BJBR/Oct/2018,"2018-10-29 12:54:00.0",CLOSE
Fajar,3172/BJBR/Oct/2018,"2018-10-29 11:59:00.0",CLOSE
Fajar,3169//BJBR/Oct/2018,"2018-10-29 11:40:00.0",CLOSE
Alam,3173/BJBR/Oct/2018,"2018-10-29 11:38:15.0",CLOSE
Nila,3164/BSBB/Oct/2018,"2018-10-29 10:43:09.0",CLOSE
Fajar,3166/BJBR/Oct/2018,"2018-10-29 10:26:00.0",CLOSE
Fajar,3167/BJBR/Oct/2018,"2018-10-29 10:17:00.0",CLOSE
Nila,3165/TTNI/Oct/2018,"2018-10-29 10:16:00.0",CLOSE
Rama,3161/BJBR/Oct/2018,"2018-10-28 13:04:00.0",CLOSE
Feby,3158/BSBB/Oct/2018,"2018-10-28 09:35:55.0",CLOSE
Fajar,3154/BJBR/Oct/2018,"2018-10-27 19:29:00.0",CLOSE
Rama,3156/BJBR/Oct/2018,"2018-10-27 16:24:00.0",CLOSE
Rama,3157/BJBR/Oct/2018,"2018-10-27 15:10:30.0",CLOSE
Fajar,3155/BJBR/Oct/2018,"2018-10-26 22:22:00.0",CLOSE
Fajar,3152/BJBR/Oct/2018,"2018-10-26 16:30:00.0",CLOSE
Alam,3153/BJBR/Oct/2018,"2018-10-26 16:05:15.0",CLOSE
Fajar,3151/BJBR/Oct/2018,"2018-10-26 15:04:00.0",CLOSE
Paul,3148/BJBR/Oct/2018,"2018-10-26 11:05:30.0",CLOSE
Indri,3147/BRKR/Oct/2018,"2018-10-26 10:49:00.0",CLOSE
Paul,3144/BJBR/Oct/2018,"2018-10-25 21:08:45.0",CLOSE
Paul,3143/BJBR/Oct/2018,"2018-10-25 18:20:45.0",CLOSE
Paul,3142/BJBR/Oct/2018,"2018-10-25 18:10:15.0",CLOSE
Paul,3140/BJBR/Oct/2018,"2018-10-25 15:31:00.0",CLOSE
Nila,3141/TTNI/Oct/2018,"2018-10-25 14:26:00.0",CLOSE
Paul,3132/BJBR/Oct/2018,"2018-10-25 13:21:15.0",CLOSE
Paul,3137//BJBR/Oct/2018,"2018-10-25 12:55:30.0",CLOSE
Yefta,3139/TTNI/Oct/2018,"2018-10-25 12:09:00.0",CLOSE
Fajar,3131/BJBR/Oct/2018,"2018-10-25 11:52:00.0",CLOSE
Fajar,3136/BJBR/Oct/2018,"2018-10-25 09:28:00.0",CLOSE
Fajar,3130/BJBR/Oct/2018,"2018-10-24 16:10:00.0",CLOSE
Fajar,3120/BJBR/Oct/2018,"2018-10-24 14:55:00.0",CLOSE
Feby,3129/BSBB/Oct/2018,"2018-10-24 13:58:00.0",CLOSE
Fajar,3125/BJBR/Oct/2018,"2018-10-24 13:35:00.0",CLOSE
Fajar,3118/BJBR/Oct/2018,"2018-10-24 12:11:00.0",CLOSE
Fajar,3117/BJBR/Oct/2018,"2018-10-24 11:35:00.0",CLOSE
Fajar,3123/BJBR/Oct/2018,"2018-10-24 11:09:00.0",CLOSE
Paul,3122/BJBR/Oct/2018,"2018-10-24 09:15:45.0",CLOSE
Fajar,3121/BJBR/Oct/2018,"2018-10-23 20:10:00.0",CLOSE
Feby,3119/TTNI/Oct/2018,"2018-10-23 18:35:15.0",CLOSE
Fajar,3115/BJBR/Oct/2018,"2018-10-23 17:20:00.0",CLOSE
Nila,3116/BSBB/Oct/2018,"2018-10-23 15:22:00.0",CLOSE
Fajar,3108/BJBR/Oct/2018,"2018-10-23 15:16:00.0",CLOSE
Alam,3112/BJBR/Oct/2018,"2018-10-22 22:00:15.0",CLOSE
Alam,3111/BJBR/Oct/2018,"2018-10-22 21:34:15.0",CLOSE
Yefta,3103/BSBB/Oct/2018,"2018-10-22 17:27:30.0",CLOSE
Alam,3109//BJBR/Oct/2018,"2018-10-22 16:54:00.0",CLOSE
Fajar,3106/BJBR/Oct/2018,"2018-10-22 13:51:00.0",CLOSE
Feby,3104/BSBB/Oct/2018,"2018-10-22 12:08:00.0",CLOSE
Alam,3102/BJBR/Oct/2018,"2018-10-22 12:00:00.0",CLOSE
Alam,3101/BJBR/Oct/2018,"2018-10-21 10:48:30.0",CLOSE
Alam,3100/BJBR/Oct/2018,"2018-10-20 14:08:00.0",CLOSE
Nila,3084/BRKR/Oct/2018,"2018-10-20 12:36:00.0",CLOSE
Paul,3097/BJBR/Oct/2018,"2018-10-19 20:00:30.0",CLOSE
Paul,3096/BJBR/Oct/2018,"2018-10-19 18:56:00.0",CLOSE
Nila,3098/BSBB/Oct/2018,"2018-10-19 15:55:00.0",CLOSE
Nila,3095/BSBB/Oct/2018,"2018-10-19 14:12:00.0",CLOSE
Indri,3079/BRKR/Oct/2018,"2018-10-19 12:46:00.0",CLOSE
Alam,3090/BJBR/Oct/2018,"2018-10-19 11:40:30.0",CLOSE
Paul,3052/BJBR/Oct/2018,"2018-10-19 11:40:15.0",CLOSE
Alam,3094/BJBR/Oct/2018,"2018-10-19 11:12:30.0",CLOSE
Alam,3093/BJBR/Oct/2018,"2018-10-19 11:10:30.0",CLOSE
Indri,3077/BRKR/Oct/2018,"2018-10-19 10:42:00.0",CLOSE
Yefta,3092/BSBB/Oct/2018,"2018-10-19 08:45:45.0",CLOSE
Paul,3091/BJBR/Oct/2018,"2018-10-18 20:42:45.0",CLOSE
Indri,3089/BRKR/Oct/2018,"2018-10-18 18:30:00.0",CLOSE
Paul,3086/BJBR/Oct/2018,"2018-10-18 16:43:00.0",CLOSE
Paul,3081/BJBR/Oct/2018,"2018-10-18 14:04:45.0",CLOSE
Paul,3085/BJBR/Oct/2018,"2018-10-18 12:12:45.0",CLOSE
Alam,3082/BJBR/Oct/2018,"2018-10-18 12:12:15.0",CLOSE
Alam,3076/BJBR/Oct/2018,"2018-10-18 11:13:45.0",CLOSE
Alam,3073/BJBR/Oct/2018,"2018-10-18 11:03:45.0",CLOSE
Zhubaidi,916/BPJS/Oct/2018,"2018-10-18 10:00:00.0",CLOSE
Nila,3071/BSBB/Oct/2018,"2018-10-18 08:53:00.0",CLOSE
Nila,3080/TTNI/Oct/2018,"2018-10-18 08:42:00.0",CLOSE
Paul,3074/BJBR/Oct/2018,"2018-10-17 16:59:30.0",CLOSE
Paul,3075/BJBR/Oct/2018,"2018-10-17 15:53:45.0",CLOSE
Nila,3028/BSBB/Oct/2018,"2018-10-17 15:49:00.0",CLOSE
Indri,3035/BRKR/Oct/2018,"2018-10-17 15:08:00.0",CLOSE
Feby,3069/BSBB/Oct/2018,"2018-10-17 14:23:00.0",CLOSE
Fajar,3072/BJBR/Oct/2018,"2018-10-17 13:50:00.0",CLOSE
Feby,3054/BSBB/Oct/2018,"2018-10-17 13:34:00.0",CLOSE
Paul,3070/BJBR/Oct/2018,"2018-10-17 11:44:30.0",CLOSE
Fajar,3065/BJBR/Oct/2018,"2018-10-17 11:18:00.0",CLOSE
Fajar,3066/BJBR/Oct/2018,"2018-10-17 11:02:00.0",CLOSE
Fajar,3062/BJBR/Oct/2018,"2018-10-17 10:53:00.0",CLOSE
Paul,3063/BJBR/Oct/2018,"2018-10-16 20:42:00.0",CLOSE
Paul,3064/BJBR/Oct/2018,"2018-10-16 19:04:45.0",CLOSE
Paul,3060/BJBR/Oct/2018,"2018-10-16 17:33:30.0",CLOSE
Yefta,3033/BRKR/Oct/2018,"2018-10-16 16:54:30.0",CLOSE
Yefta,3047/BSBB/Oct/2018,"2018-10-16 15:53:45.0",CLOSE
Fajar,3059/BJBR/Oct/2018,"2018-10-16 14:22:00.0",CLOSE
Fajar,3057/BJBR/Oct/2018,"2018-10-16 13:25:00.0",CLOSE
Fajar,3055/BJBR/Oct/2018,"2018-10-16 12:32:00.0",CLOSE
Fajar,3051/BJBR/Oct/2018,"2018-10-16 09:18:15.0",CLOSE
Yefta,3031/BRKR/Oct/2018,"2018-10-15 19:02:45.0",CLOSE
Alam,3049/BJBR/Oct/2018,"2018-10-15 17:51:00.0",CLOSE
Alam,3050/BJBR/Oct/2018,"2018-10-15 17:02:00.0",CLOSE
Indri,3048/BRKR/Oct/2018,"2018-10-15 15:04:00.0",CLOSE
Alam,3039/BJBR/Oct/2018,"2018-10-15 14:49:15.0",CLOSE
Fajar,3037/BJBR/Oct/2018,"2018-10-15 13:12:00.0",CLOSE
Indri,3043/BRKR/Oct/2018,"2018-10-15 12:58:00.0",CLOSE
Fajar,3042/BJBR/Oct/2018,"2018-10-15 12:50:00.0",CLOSE
Fajar,3032/BJBR/Oct/2018,"2018-10-15 11:49:00.0",CLOSE
Fajar,3038/BJBR/Oct/2018,"2018-10-15 11:34:00.0",CLOSE
Indri,3034/BRKR/Oct/2018,"2018-10-15 11:24:00.0",CLOSE
Indri,2984/BRKR/Oct/2018,"2018-10-15 11:00:00.0",CLOSE
Indri,2927/BRKR/Oct/2018,"2018-10-15 10:35:00.0",CLOSE
Yefta,3029/BRKR/Oct/2018,"2018-10-14 10:04:15.0",CLOSE
Yefta,3030/BSBB/Oct/2018,"2018-10-14 10:01:30.0",CLOSE
Nila,3025/BSBB/Oct/2018,"2018-10-13 13:56:00.0",CLOSE
Alam,3021/BJBR/Oct/2018,"2018-10-13 10:29:00.0",CLOSE
Alam,3024/BJBR/Oct/2018,"2018-10-13 00:20:15.0",CLOSE
Alam,3022/BJBR/Oct/2018,"2018-10-12 21:22:15.0",CLOSE
Indri,2986/BRKR/Oct/2018,"2018-10-12 19:32:00.0",CLOSE
Paul,3023/BJBR/Oct/2018,"2018-10-12 18:49:15.0",CLOSE
Paul,3019/BJBR/Oct/2018,"2018-10-12 17:52:45.0",CLOSE
Paul,3020/BJBR/Oct/2018,"2018-10-12 16:28:15.0",CLOSE
Paul,3011/BJBR/Oct/2018,"2018-10-12 15:31:15.0",CLOSE
Paul,3014/BJBR/Oct/2018,"2018-10-12 15:30:30.0",CLOSE
Paul,3016/BJBR/Oct/2018,"2018-10-12 14:01:00.0",CLOSE
Alam,3017/BJBR/Oct/2018,"2018-10-12 13:20:15.0",CLOSE
Nila,2981/BSBB/Oct/2018,"2018-10-12 13:10:00.0",CLOSE
Paul,3018/BJBR/Oct/2018,"2018-10-12 12:55:15.0",CLOSE
Alam,2992/BJBR/Oct/2018,"2018-10-12 12:37:00.0",CLOSE
Nila,2953/BSBB/Oct/2018,"2018-10-12 08:51:00.0",CLOSE
Paul,3012/BJBR/Oct/2018,"2018-10-11 17:40:45.0",CLOSE
Paul,3013/BJBR/Oct/2018,"2018-10-11 17:31:30.0",CLOSE
Alam,3010/BJBR/Oct/2018,"2018-10-11 16:24:00.0",CLOSE
Paul,3009/BJBR/Oct/2018,"2018-10-11 12:13:15.0",CLOSE
Fajar,3003/BJBR/Oct/2018,"2018-10-11 10:32:00.0",CLOSE
Fajar,2998/BJBR/Oct/2018,"2018-10-11 10:10:00.0",CLOSE
Paul,3008/BJBR/Oct/2018,"2018-10-11 09:50:00.0",CLOSE
Fajar,3005/BJBR/Oct/2018,"2018-10-11 00:25:00.0",CLOSE
Fajar,3004/BJBR/Oct/2018,"2018-10-11 00:23:00.0",CLOSE
Paul,3001/BJBR/Oct/2018,"2018-10-10 20:19:00.0",CLOSE
Paul,3002/BJBR/Oct/2018,"2018-10-10 19:34:15.0",CLOSE
Paul,2991/BJBR/Oct/2018,"2018-10-10 19:20:30.0",CLOSE
Alam,2994/BJBR/Oct/2018,"2018-10-10 19:15:00.0",CLOSE
Paul,2996/BJBR/Oct/2018,"2018-10-10 18:46:45.0",CLOSE
Indri,2983/BRKR/Oct/2018,"2018-10-10 16:18:00.0",CLOSE
Paul,2993/BJBR/Oct/2018,"2018-10-10 15:57:45.0",CLOSE
Feby,2997/BSBB/Oct/2018,"2018-10-10 15:42:00.0",CLOSE
Alam,2910/BJBR/Oct/2018,"2018-10-10 15:10:15.0",CLOSE
Fajar,2989/BJBR/Oct/2018,"2018-10-10 14:05:00.0",CLOSE
Fajar,2990/BJBR/Oct/2018,"2018-10-10 12:51:00.0",CLOSE
Yefta,2972/SMPO/Oct/2018,"2018-10-10 12:08:45.0",CLOSE
Indri,2955/BRKR/Oct/2018,"2018-10-10 09:55:00.0",CLOSE
Alam,2969/BJBR/Oct/2018,"2018-10-09 20:07:30.0",CLOSE
Yefta,2985/BSBB/Oct/2018,"2018-10-09 19:17:45.0",CLOSE
Alam,2988/BJBR/Oct/2018,"2018-10-09 18:57:45.0",CLOSE
Alam,2987/BJBR/Oct/2018,"2018-10-09 18:07:45.0",CLOSE
Indri,2962/BRKR/Oct/2018,"2018-10-09 14:05:00.0",CLOSE
Indri,2979/BRKR/Oct/2018,"2018-10-09 13:23:00.0",CLOSE
Alam,2974/BJBR/Oct/2018,"2018-10-09 12:00:45.0",CLOSE
Paul,2977/BJBR/Oct/2018,"2018-10-09 10:40:30.0",CLOSE
Nila,2978/TTNI/Oct/2018,"2018-10-09 10:07:00.0",CLOSE
Alam,2975/BJBR/Oct/2018,"2018-10-09 09:05:45.0",CLOSE
Paul,2976/BJBR/Oct/2018,"2018-10-08 22:57:45.0",CLOSE
Alam,2967/BJBR/Oct/2018,"2018-10-08 17:36:15.0",CLOSE
Nila,2950/BSBB/Oct/2018,"2018-10-08 16:51:00.0",CLOSE
Indri,2958/BRKR/Oct/2018,"2018-10-08 16:40:00.0",CLOSE
Nila,2959/BRKR/Oct/2018,"2018-10-08 16:00:00.0",CLOSE
Alam,2963/BJBR/Oct/2018,"2018-10-08 15:57:15.0",CLOSE
Nila,2970//BSBB/Oct/2018,"2018-10-08 15:53:00.0",CLOSE
Alam,2966/BJBR/Oct/2018,"2018-10-08 14:59:00.0",CLOSE
Alam,2957/BJBR/Oct/2018,"2018-10-08 14:45:15.0",CLOSE
Alam,2960/BJBR/Oct/2018,"2018-10-08 14:31:00.0",CLOSE
Indri,2939/BRKR/Oct/2018,"2018-10-08 14:05:00.0",CLOSE
Paul,2898/BJBR/Oct/2018,"2018-10-08 13:56:15.0",CLOSE
Nila,2965/BSBB/Oct/2018,"2018-10-08 12:43:00.0",CLOSE
Nila,2954/BSBB/Oct/2018,"2018-10-08 12:43:00.0",CLOSE
Indri,2948/BRKR/Oct/2018,"2018-10-08 12:40:00.0",CLOSE
Paul,2956/BJBR/Oct/2018,"2018-10-08 11:48:30.0",CLOSE
Paul,2961/BJBR/Oct/2018,"2018-10-08 11:05:30.0",CLOSE
Paul,2952/BJBR/Oct/2018,"2018-10-07 22:23:15.0",CLOSE
Nila,2947/BRKR/Oct/2018,"2018-10-07 20:36:00.0",CLOSE
Nila,2949/BSBB/Oct/2018,"2018-10-07 20:23:00.0",CLOSE
Paul,2946/BJBR/Oct/2018,"2018-10-07 17:49:15.0",CLOSE
Nila,2936/BSBB/Oct/2018,"2018-10-07 17:01:00.0",CLOSE
Yefta,2934/BSBB/Oct/2018,"2018-10-07 14:02:15.0",CLOSE
Paul,2944/BJBR/Oct/2018,"2018-10-07 13:01:00.0",CLOSE
Alam,2940/BJBR/Oct/2018,"2018-10-06 21:15:00.0",CLOSE
Yefta,2941/BSBB/Oct/2018,"2018-10-06 21:06:30.0",CLOSE
Indri,2888/BRKR/Oct/2018,"2018-10-06 18:00:00.0",CLOSE
Indri,2928/BRKR/Oct/2018,"2018-10-06 17:00:00.0",CLOSE
Indri,2916/BRKR/Oct/2018,"2018-10-06 16:55:00.0",CLOSE
Paul,2872/BJBR/Oct/2018,"2018-10-06 13:02:15.0",CLOSE
Alam,2933/BJBR/Oct/2018,"2018-10-06 10:40:30.0",CLOSE
Fajar,2922/BJBR/Oct/2018,"2018-10-05 13:52:00.0",CLOSE
